SEASON,TEAM,SPLIT,GP,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,DREB/G,OREB/G,REB/G,A/G,TO/G,STL/G,BLK/G,PF/G,PPG,OFF_EFF,NET_EFF
2012,stfx,November,5.0,140.0,347.0,40.3,31.0,84.0,36.9,56.0,101.0,55.4,14.8,24.0,38.8,14.6,16.8,8.0,2.2,18.6,73.4,1.028,-0.082
2012,stfx,January,7.0,166.0,467.0,35.5,23.0,84.0,27.4,107.0,159.0,67.3,12.7,23.9,36.6,13.6,19.7,8.3,1.4,18.1,66.0,0.895,-0.093
2012,stfx,February,8.0,220.0,555.0,39.6,44.0,119.0,37.0,128.0,192.0,66.7,11.0,23.4,34.4,18.6,17.5,10.0,2.0,20.5,76.5,1.008,0.036
2012,unb,Total,20.0,504.0,1311.0,38.4,121.0,336.0,36.0,234.0,324.0,72.2,10.3,22.4,32.7,15.5,18.6,4.5,1.9,19.1,68.3,0.925,-0.122
2012,unb,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,unb,Home,11.0,270.0,758.0,35.6,72.0,194.0,37.1,114.0,161.0,70.8,10.3,22.6,32.9,14.3,16.5,3.2,2.7,19.8,66.0,0.879,-0.089
2012,unb,Away,9.0,234.0,553.0,42.3,49.0,142.0,34.5,120.0,163.0,73.6,10.3,22.1,32.4,17.0,21.1,6.1,1.0,18.3,71.0,0.983,-0.168
2012,unb,Wins,6.0,175.0,406.0,43.1,38.0,108.0,35.2,67.0,100.0,67.0,13.2,25.7,38.8,16.7,17.3,5.8,1.7,19.2,76.2,1.06,0.163
2012,unb,Losses,14.0,329.0,905.0,36.4,83.0,228.0,36.4,167.0,224.0,74.6,9.1,21.0,30.1,15.0,19.1,3.9,2.1,19.1,64.9,0.869,-0.24
2012,unb,November,6.0,148.0,402.0,36.8,31.0,85.0,36.5,75.0,107.0,70.1,11.8,20.8,32.7,13.5,17.7,5.2,1.8,19.8,67.0,0.92,-0.197
2012,unb,January,7.0,194.0,466.0,41.6,44.0,116.0,37.9,74.0,109.0,67.9,10.4,23.4,33.9,18.3,20.3,4.7,1.3,19.6,72.6,0.95,-0.068
2012,unb,February,7.0,162.0,443.0,36.6,46.0,135.0,34.1,85.0,108.0,78.7,8.9,22.7,31.6,14.4,17.6,3.7,2.7,18.1,65.0,0.903,-0.116
2012,upei,Total,20.0,443.0,1162.0,38.1,103.0,324.0,31.8,344.0,477.0,72.1,8.3,22.2,30.5,12.8,21.8,8.0,2.2,16.6,66.5,0.93,-0.213
2012,upei,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,upei,Home,10.0,230.0,584.0,39.4,56.0,157.0,35.7,169.0,233.0,72.5,7.6,21.4,29.0,13.1,21.9,8.5,2.6,16.1,68.3,0.939,-0.168
2012,upei,Away,10.0,213.0,578.0,36.9,47.0,167.0,28.1,175.0,244.0,71.7,9.0,23.0,32.0,12.6,21.6,7.5,1.8,17.2,64.8,0.92,-0.259
2012,upei,Wins,2.0,52.0,112.0,46.4,22.0,47.0,46.8,41.0,51.0,80.4,6.5,25.5,32.0,22.5,19.5,7.5,3.0,20.0,83.5,1.21,0.142
2012,upei,Losses,18.0,391.0,1050.0,37.2,81.0,277.0,29.2,303.0,426.0,71.1,8.5,21.8,30.3,11.8,22.0,8.1,2.1,16.3,64.7,0.9,-0.251
2012,upei,November,6.0,135.0,339.0,39.8,36.0,98.0,36.7,68.0,101.0,67.3,5.3,19.0,24.3,13.7,20.8,7.7,2.3,15.8,62.3,0.866,-0.265
2012,upei,January,8.0,175.0,476.0,36.8,38.0,136.0,27.9,163.0,226.0,72.1,11.4,25.8,37.1,10.6,21.9,8.4,2.1,17.9,68.6,0.98,-0.087
2012,upei,February,6.0,133.0,347.0,38.3,29.0,90.0,32.2,113.0,150.0,75.3,7.2,20.7,27.8,15.0,22.5,7.8,2.2,15.8,68.0,0.929,-0.322
2012,bishops,Total,16.0,326.0,1018.0,32.0,82.0,323.0,25.4,205.0,285.0,71.9,15.0,26.4,41.4,11.6,22.1,9.4,2.9,18.3,58.7,0.83,-0.03
2012,bishops,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,bishops,Home,8.0,164.0,523.0,31.4,41.0,156.0,26.3,108.0,144.0,75.0,16.1,28.9,45.0,14.1,21.8,11.1,3.3,17.5,59.6,0.84,0.108
2012,bishops,Away,8.0,162.0,495.0,32.7,41.0,167.0,24.6,97.0,141.0,68.8,13.9,24.0,37.9,9.1,22.5,7.8,2.6,19.0,57.8,0.819,-0.177
2012,bishops,Wins,7.0,150.0,442.0,33.9,43.0,134.0,32.1,94.0,131.0,71.8,14.9,29.6,44.4,15.6,21.9,11.7,3.1,16.9,62.4,0.89,0.186
2012,bishops,Losses,9.0,176.0,576.0,30.6,39.0,189.0,20.6,111.0,154.0,72.1,15.1,24.0,39.1,8.6,22.3,7.7,2.8,19.3,55.8,0.783,-0.204
2012,bishops,November,4.0,81.0,238.0,34.0,26.0,75.0,34.7,60.0,85.0,70.6,14.0,26.8,40.8,11.8,24.8,10.5,1.5,20.5,62.0,0.883,0.037
2012,bishops,January,5.0,115.0,325.0,35.4,32.0,107.0,29.9,72.0,99.0,72.7,15.2,26.0,41.2,14.6,20.4,10.0,4.2,18.2,66.8,0.952,0.081
2012,bishops,February,7.0,130.0,455.0,28.6,24.0,141.0,17.0,73.0,101.0,72.3,15.4,26.6,42.0,9.4,21.9,8.4,2.9,17.0,51.0,0.714,-0.145
2012,concordia,Total,16.0,327.0,1057.0,30.9,90.0,380.0,23.7,187.0,312.0,59.9,16.8,26.2,43.0,9.1,17.1,10.8,1.3,15.6,58.2,0.877,0.071
2012,concordia,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,concordia,Home,8.0,161.0,533.0,30.2,50.0,196.0,25.5,96.0,167.0,57.5,18.0,28.5,46.5,9.5,16.4,12.4,0.8,16.8,58.5,0.9,0.155
2012,concordia,Away,7.0,138.0,453.0,30.5,33.0,157.0,21.0,80.0,126.0,63.5,14.1,22.9,37.0,7.9,16.9,9.7,1.6,15.0,55.6,0.824,-0.061
2012,concordia,Wins,8.0,186.0,519.0,35.8,47.0,186.0,25.3,107.0,178.0,60.1,14.4,27.4,41.8,11.5,15.6,9.8,1.1,16.0,65.8,0.994,0.231
2012,concordia,Losses,8.0,141.0,538.0,26.2,43.0,194.0,22.2,80.0,134.0,59.7,19.3,25.0,44.3,6.6,18.5,11.8,1.4,15.3,50.6,0.761,-0.09
2012,concordia,November,3.0,65.0,196.0,33.2,15.0,70.0,21.4,51.0,87.0,58.6,12.7,25.7,38.3,6.7,12.7,9.3,1.0,16.3,65.3,1.0,0.161
2012,concordia,January,6.0,126.0,374.0,33.7,34.0,137.0,24.8,70.0,110.0,63.6,14.8,26.0,40.8,9.3,18.3,9.5,1.3,14.7,59.3,0.901,0.072
2012,concordia,February,7.0,136.0,487.0,27.9,41.0,173.0,23.7,66.0,115.0,57.4,20.3,26.6,46.9,9.9,17.9,12.4,1.3,16.1,54.1,0.806,0.033
2012,laval,Total,16.0,339.0,920.0,36.8,79.0,266.0,29.7,187.0,271.0,69.0,9.8,27.8,37.5,10.1,20.8,6.4,2.7,15.8,59.0,0.861,-0.035
2012,laval,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,laval,Home,8.0,171.0,457.0,37.4,44.0,143.0,30.8,104.0,138.0,75.4,9.9,25.9,35.8,10.6,19.8,6.8,2.6,16.0,61.3,0.914,0.039
2012,laval,Away,8.0,168.0,463.0,36.3,35.0,123.0,28.5,83.0,133.0,62.4,9.6,29.6,39.3,9.6,21.9,6.0,2.8,15.6,56.8,0.809,-0.105
2012,laval,Wins,7.0,148.0,389.0,38.0,31.0,113.0,27.4,106.0,144.0,73.6,10.3,28.9,39.1,8.1,21.0,4.9,1.7,15.9,61.9,0.933,0.125
2012,laval,Losses,9.0,191.0,531.0,36.0,48.0,153.0,31.4,81.0,127.0,63.8,9.3,26.9,36.2,11.7,20.7,7.6,3.4,15.8,56.8,0.807,-0.152
2012,laval,November,4.0,92.0,232.0,39.7,19.0,63.0,30.2,58.0,83.0,69.9,9.5,31.8,41.3,6.5,20.8,6.0,0.8,17.0,65.3,0.942,0.073
2012,laval,January,5.0,109.0,296.0,36.8,28.0,89.0,31.5,53.0,78.0,67.9,10.2,24.2,34.4,13.0,22.4,9.2,3.6,14.0,59.8,0.838,-0.14
2012,laval,February,7.0,138.0,392.0,35.2,32.0,114.0,28.1,76.0,110.0,69.1,9.6,28.0,37.6,10.1,19.7,4.6,3.1,16.4,54.9,0.829,-0.018
2012,mcgill,Total,16.0,378.0,986.0,38.3,92.0,281.0,32.7,201.0,285.0,70.5,12.6,26.9,39.5,9.6,18.7,8.4,2.4,17.5,65.6,0.968,0.103
2012,mcgill,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,mcgill,Home,8.0,203.0,496.0,40.9,59.0,164.0,36.0,102.0,151.0,67.5,12.0,27.1,39.1,9.6,17.8,7.6,2.9,18.5,70.9,1.046,0.164
2012,mcgill,Away,8.0,175.0,490.0,35.7,33.0,117.0,28.2,99.0,134.0,73.9,13.1,26.8,39.9,9.6,19.6,9.1,2.0,16.5,60.3,0.889,0.042
2012,mcgill,Wins,11.0,270.0,675.0,40.0,74.0,193.0,38.3,147.0,202.0,72.8,12.3,27.7,40.0,10.8,18.7,9.3,3.1,15.6,69.2,1.02,0.22
2012,mcgill,Losses,5.0,108.0,311.0,34.7,18.0,88.0,20.5,54.0,83.0,65.1,13.2,25.2,38.4,7.0,18.6,6.4,1.0,21.6,57.6,0.852,-0.16
2012,mcgill,November,5.0,130.0,329.0,39.5,27.0,99.0,27.3,57.0,81.0,70.4,14.0,25.8,39.8,9.2,18.8,8.2,1.6,19.4,68.8,0.975,0.067
2012,mcgill,January,5.0,117.0,280.0,41.8,32.0,82.0,39.0,62.0,91.0,68.1,7.6,26.2,33.8,8.8,18.4,7.2,2.8,16.4,65.6,0.982,0.138
2012,mcgill,February,6.0,131.0,377.0,34.7,33.0,100.0,33.0,82.0,113.0,72.6,15.5,28.5,44.0,10.7,18.8,9.5,2.8,16.8,62.8,0.95,0.104
2012,uqam,Total,16.0,365.0,960.0,38.0,58.0,194.0,29.9,174.0,253.0,68.8,10.5,25.6,36.1,11.7,21.6,8.6,1.7,18.6,60.1,0.846,-0.105
2012,uqam,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,uqam,Home,7.0,170.0,424.0,40.1,32.0,94.0,34.0,82.0,117.0,70.1,11.7,26.3,38.0,13.9,21.0,8.0,2.6,18.0,64.9,0.928,0.023
2012,uqam,Away,8.0,174.0,472.0,36.9,23.0,87.0,26.4,82.0,125.0,65.6,9.4,25.6,35.0,10.4,22.4,9.0,1.0,19.0,56.6,0.786,-0.19
2012,uqam,Wins,7.0,190.0,422.0,45.0,34.0,84.0,40.5,74.0,110.0,67.3,9.9,29.0,38.9,15.7,21.7,9.4,2.1,19.9,69.7,0.966,0.118
2012,uqam,Losses,9.0,175.0,538.0,32.5,24.0,110.0,21.8,100.0,143.0,69.9,11.0,22.9,33.9,8.6,21.4,7.9,1.3,17.6,52.7,0.75,-0.284
2012,uqam,November,4.0,76.0,230.0,33.0,15.0,60.0,25.0,41.0,58.0,70.7,9.0,21.0,30.0,8.0,23.5,9.0,0.8,17.5,52.0,0.722,-0.306
2012,uqam,January,7.0,177.0,437.0,40.5,27.0,75.0,36.0,74.0,108.0,68.5,10.4,24.0,34.4,14.3,20.1,8.6,2.4,18.1,65.0,0.901,-0.107
2012,uqam,February,5.0,112.0,293.0,38.2,16.0,59.0,27.1,59.0,87.0,67.8,11.8,31.4,43.2,11.0,22.0,8.2,1.4,20.0,59.8,0.869,0.065
2012,brock,Total,22.0,553.0,1472.0,37.6,116.0,396.0,29.3,293.0,444.0,66.0,13.3,23.9,37.2,13.9,17.0,12.0,2.6,17.7,68.9,0.853,0.098
2012,brock,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,brock,Home,12.0,289.0,792.0,36.5,63.0,208.0,30.3,180.0,273.0,65.9,13.8,24.6,38.4,15.2,16.4,12.8,3.5,18.4,68.4,0.856,0.106
2012,brock,Away,10.0,264.0,680.0,38.8,53.0,188.0,28.2,113.0,171.0,66.1,12.6,23.1,35.7,12.3,17.7,11.1,1.5,16.8,69.4,0.85,0.089
2012,brock,Wins,15.0,392.0,1002.0,39.1,79.0,262.0,30.2,211.0,306.0,69.0,13.1,25.3,38.4,14.1,18.1,12.7,2.9,18.1,71.6,0.874,0.219
2012,brock,Losses,7.0,161.0,470.0,34.3,37.0,134.0,27.6,82.0,138.0,59.4,13.6,21.0,34.6,13.3,14.7,10.7,2.0,16.7,63.0,0.806,-0.182
2012,brock,November,6.0,161.0,404.0,39.9,33.0,110.0,30.0,60.0,99.0,60.6,13.3,24.3,37.7,13.0,18.3,10.7,2.3,16.5,69.2,0.858,0.254
2012,brock,December,2.0,47.0,134.0,35.1,10.0,39.0,25.6,39.0,51.0,76.5,14.5,29.5,44.0,15.0,20.5,13.5,4.0,20.0,71.5,0.834,0.094
2012,brock,January,9.0,213.0,590.0,36.1,40.0,144.0,27.8,120.0,185.0,64.9,11.2,22.9,34.1,12.2,15.3,12.3,1.8,18.2,65.1,0.814,-0.061
2012,brock,February,5.0,132.0,344.0,38.4,33.0,103.0,32.0,74.0,109.0,67.9,16.4,23.0,39.4,17.4,17.0,12.6,3.8,17.2,74.2,0.924,0.191
2012,carleton,Total,22.0,541.0,1498.0,36.1,143.0,460.0,31.1,269.0,390.0,69.0,14.5,22.5,37.0,12.1,13.5,10.1,2.0,17.5,67.9,0.895,0.182
2012,carleton,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,carleton,Home,11.0,275.0,767.0,35.9,73.0,244.0,29.9,133.0,196.0,67.9,15.5,22.5,38.1,12.0,11.5,10.9,2.7,16.6,68.7,0.921,0.26
2012,carleton,Away,11.0,266.0,731.0,36.4,70.0,216.0,32.4,136.0,194.0,70.1,13.5,22.5,36.0,12.3,15.4,9.4,1.4,18.5,67.1,0.87,0.105
2012,carleton,Wins,17.0,441.0,1175.0,37.5,116.0,371.0,31.3,213.0,303.0,70.3,14.9,23.9,38.8,13.1,13.7,10.2,2.4,17.4,71.2,0.927,0.257
2012,carleton,Losses,5.0,100.0,323.0,31.0,27.0,89.0,30.3,56.0,87.0,64.4,13.4,17.8,31.2,8.8,12.6,9.8,0.8,18.0,56.6,0.781,-0.086
2012,carleton,November,6.0,144.0,418.0,34.4,37.0,133.0,27.8,81.0,121.0,66.9,14.3,19.8,34.2,12.7,14.0,11.7,0.8,19.3,67.7,0.852,0.047
2012,carleton,December,2.0,52.0,142.0,36.6,9.0,39.0,23.1,23.0,36.0,63.9,19.0,20.0,39.0,12.0,13.5,9.5,1.5,16.5,68.0,0.913,0.11
2012,carleton,January,9.0,217.0,592.0,36.7,64.0,190.0,33.7,93.0,135.0,68.9,14.3,24.8,39.1,11.7,14.1,9.7,2.4,15.8,65.7,0.899,0.253
2012,carleton,February,5.0,128.0,346.0,37.0,33.0,98.0,33.7,72.0,98.0,73.5,13.4,22.6,36.0,12.4,11.6,9.4,3.0,19.0,72.2,0.935,0.252
2012,guelph,Total,22.0,501.0,1409.0,35.6,105.0,334.0,31.4,365.0,533.0,68.5,12.7,25.9,38.6,11.5,18.5,8.9,4.1,17.5,66.9,0.817,0.027
2012,guelph,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,guelph,Home,10.0,219.0,615.0,35.6,45.0,147.0,30.6,158.0,246.0,64.2,11.5,25.3,36.8,11.3,18.9,10.1,4.9,17.7,64.1,0.789,-0.005
2012,guelph,Away,12.0,282.0,794.0,35.5,60.0,187.0,32.1,207.0,287.0,72.1,13.8,26.4,40.2,11.6,18.2,7.8,3.4,17.3,69.3,0.839,0.054
2012,guelph,Wins,10.0,258.0,633.0,40.8,51.0,146.0,34.9,188.0,267.0,70.4,12.7,28.0,40.7,12.8,18.0,9.8,5.0,15.8,75.5,0.921,0.279
2012,guelph,Losses,12.0,243.0,776.0,31.3,54.0,188.0,28.7,177.0,266.0,66.5,12.8,24.2,36.9,10.3,18.9,8.1,3.3,18.8,59.8,0.729,-0.187
2012,guelph,November,6.0,141.0,401.0,35.2,32.0,98.0,32.7,93.0,140.0,66.4,14.5,24.8,39.3,11.2,18.8,8.8,4.0,17.7,67.8,0.819,0.069
2012,guelph,December,2.0,51.0,119.0,42.9,9.0,31.0,29.0,42.0,58.0,72.4,10.5,25.5,36.0,11.5,16.5,12.0,2.0,16.0,76.5,0.956,0.338
2012,guelph,January,8.0,178.0,507.0,35.1,32.0,115.0,27.8,139.0,197.0,70.6,13.1,29.0,42.1,12.1,20.8,8.0,5.3,17.6,65.9,0.791,-0.023
2012,guelph,February,6.0,131.0,382.0,34.3,32.0,90.0,35.6,91.0,138.0,65.9,11.2,23.0,34.2,10.8,15.8,9.0,3.3,17.5,64.2,0.804,-0.048
2012,lakehead,Total,22.0,500.0,1400.0,35.7,107.0,382.0,28.0,217.0,341.0,63.6,11.9,23.5,35.4,15.2,22.0,8.4,2.3,18.9,60.2,0.738,-0.062
2012,lakehead,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,lakehead,Home,12.0,284.0,805.0,35.3,55.0,208.0,26.4,133.0,211.0,63.0,12.0,22.3,34.3,17.5,21.3,9.3,2.8,20.3,63.0,0.739,-0.01
2012,lakehead,Away,10.0,216.0,595.0,36.3,52.0,174.0,29.9,84.0,130.0,64.6,11.7,25.1,36.8,12.4,22.9,7.3,1.8,17.1,56.8,0.736,-0.133
2012,lakehead,Wins,10.0,263.0,660.0,39.8,57.0,181.0,31.5,108.0,158.0,68.4,12.5,24.7,37.2,18.4,20.9,9.1,2.5,19.2,69.1,0.84,0.15
2012,lakehead,Losses,12.0,237.0,740.0,32.0,50.0,201.0,24.9,109.0,183.0,59.6,11.3,22.6,33.9,12.5,23.0,7.8,2.2,18.6,52.8,0.652,-0.247
2012,lakehead,November,6.0,122.0,347.0,35.2,21.0,76.0,27.6,80.0,122.0,65.6,11.5,21.7,33.2,15.0,23.2,8.8,2.2,15.7,57.5,0.722,-0.036
2012,lakehead,December,2.0,46.0,112.0,41.1,17.0,46.0,37.0,11.0,16.0,68.8,12.5,25.5,38.0,17.0,30.5,8.0,2.0,17.0,60.0,0.769,0.072
2012,lakehead,January,8.0,178.0,524.0,34.0,32.0,129.0,24.8,61.0,96.0,63.5,11.1,23.5,34.6,13.6,19.8,6.6,1.6,20.4,56.1,0.7,-0.157
2012,lakehead,February,6.0,154.0,417.0,36.9,37.0,131.0,28.2,65.0,107.0,60.7,13.0,24.8,37.8,16.8,21.2,10.3,3.5,20.7,68.3,0.789,-0.011
2012,laurentian,Total,22.0,351.0,1123.0,31.3,78.0,321.0,24.3,270.0,429.0,62.9,10.2,22.2,32.4,7.8,24.3,11.3,2.1,16.5,47.8,0.638,-0.174
2012,laurentian,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,laurentian,Home,11.0,174.0,579.0,30.1,44.0,181.0,24.3,140.0,220.0,63.6,11.3,19.0,30.3,8.2,25.2,11.5,2.0,15.8,48.5,0.633,-0.164
2012,laurentian,Away,11.0,177.0,544.0,32.5,34.0,140.0,24.3,130.0,209.0,62.2,9.2,25.4,34.5,7.4,23.5,11.1,2.3,17.2,47.1,0.643,-0.184
2012,laurentian,Wins,4.0,74.0,239.0,31.0,22.0,76.0,28.9,53.0,87.0,60.9,13.0,25.0,38.0,10.3,18.5,14.3,1.5,16.0,55.8,0.732,0.168
2012,laurentian,Losses,18.0,277.0,884.0,31.3,56.0,245.0,22.9,217.0,342.0,63.5,9.6,21.6,31.2,7.2,25.6,10.7,2.3,16.6,46.0,0.617,-0.247
2012,laurentian,November,6.0,91.0,285.0,31.9,24.0,79.0,30.4,72.0,127.0,56.7,10.0,23.0,33.0,7.8,26.8,9.7,0.5,17.2,46.3,0.618,-0.216
2012,laurentian,December,2.0,27.0,118.0,22.9,5.0,37.0,13.5,22.0,31.0,71.0,9.5,17.5,27.0,5.5,27.5,10.0,0.0,13.5,40.5,0.478,-0.346
2012,laurentian,January,9.0,144.0,450.0,32.0,24.0,110.0,21.8,109.0,169.0,64.5,10.2,22.0,32.2,7.0,23.7,11.7,3.3,15.7,46.9,0.644,-0.193
2012,laurentian,February,5.0,89.0,270.0,33.0,25.0,95.0,26.3,67.0,102.0,65.7,10.8,23.4,34.2,10.0,21.2,13.2,2.8,18.4,54.0,0.724,-0.01
2012,laurier,Total,22.0,506.0,1387.0,36.5,110.0,388.0,28.4,295.0,436.0,67.7,14.1,25.7,39.8,11.6,17.2,9.2,2.3,16.8,64.4,0.847,0.017
2012,laurier,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,laurier,Home,12.0,280.0,792.0,35.4,53.0,222.0,23.9,152.0,237.0,64.1,16.3,25.3,41.7,13.4,16.0,9.8,2.3,16.9,63.8,0.844,0.045
2012,laurier,Away,10.0,226.0,595.0,38.0,57.0,166.0,34.3,143.0,199.0,71.9,11.5,26.1,37.6,9.5,18.6,8.6,2.4,16.6,65.2,0.852,-0.014
2012,laurier,Wins,13.0,322.0,802.0,40.1,69.0,220.0,31.4,200.0,295.0,67.8,13.7,27.0,40.7,13.3,16.2,10.5,2.3,18.2,70.2,0.93,0.166
2012,laurier,Losses,9.0,184.0,585.0,31.5,41.0,168.0,24.4,95.0,141.0,67.4,14.8,23.8,38.6,9.2,18.7,7.3,2.3,14.8,56.0,0.73,-0.197
2012,laurier,November,6.0,133.0,376.0,35.4,27.0,104.0,26.0,82.0,136.0,60.3,16.3,25.3,41.7,12.8,17.3,9.8,2.0,17.5,62.5,0.833,0.105
2012,laurier,December,2.0,41.0,107.0,38.3,13.0,27.0,48.1,31.0,44.0,70.5,9.5,29.0,38.5,8.5,19.0,6.0,2.5,10.0,63.0,0.851,-0.059
2012,laurier,January,8.0,199.0,515.0,38.6,34.0,127.0,26.8,119.0,159.0,74.8,15.4,26.1,41.5,12.5,15.8,9.9,2.5,17.3,68.9,0.922,0.085
2012,laurier,February,6.0,133.0,389.0,34.2,36.0,130.0,27.7,63.0,97.0,64.9,11.8,24.3,36.2,10.3,18.3,8.8,2.3,17.7,60.8,0.766,-0.127
2012,mcmaster,Total,22.0,536.0,1417.0,37.8,92.0,299.0,30.8,272.0,400.0,68.0,11.0,26.1,37.1,16.5,20.5,8.6,3.1,18.9,65.3,0.786,0.014
2012,mcmaster,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,mcmaster,Home,10.0,246.0,637.0,38.6,49.0,136.0,36.0,123.0,201.0,61.2,10.9,26.3,37.2,19.0,21.5,8.5,3.5,19.1,66.4,0.787,0.001
2012,mcmaster,Away,12.0,290.0,780.0,37.2,43.0,163.0,26.4,149.0,199.0,74.9,11.2,25.9,37.1,14.5,19.8,8.7,2.8,18.7,64.3,0.786,0.026
2012,mcmaster,Wins,11.0,291.0,741.0,39.3,54.0,149.0,36.2,139.0,206.0,67.5,12.1,28.5,40.6,20.5,20.8,10.6,3.7,18.8,70.5,0.824,0.18
2012,mcmaster,Losses,11.0,245.0,676.0,36.2,38.0,150.0,25.3,133.0,194.0,68.6,10.0,23.6,33.6,12.6,20.3,6.5,2.5,18.9,60.1,0.746,-0.164
2012,mcmaster,November,6.0,144.0,387.0,37.2,28.0,89.0,31.5,55.0,85.0,64.7,10.0,23.2,33.2,14.0,19.5,7.7,2.3,19.8,61.8,0.763,-0.039
2012,mcmaster,December,2.0,54.0,112.0,48.2,10.0,24.0,41.7,23.0,44.0,52.3,12.0,24.0,36.0,21.0,24.5,6.0,2.5,20.5,70.5,0.887,0.017
2012,mcmaster,January,8.0,184.0,512.0,35.9,30.0,96.0,31.3,111.0,154.0,72.1,10.6,28.1,38.8,18.3,22.3,10.6,4.4,17.9,63.6,0.746,0.088
2012,mcmaster,February,6.0,154.0,406.0,37.9,24.0,90.0,26.7,83.0,117.0,70.9,12.3,27.0,39.3,15.3,18.0,7.7,2.3,18.7,69.2,0.832,-0.039
2012,ottawa,Total,22.0,602.0,1441.0,41.8,154.0,411.0,37.5,231.0,354.0,65.3,16.5,26.3,42.8,15.9,19.0,11.0,4.0,14.9,72.2,0.951,0.263
2012,ottawa,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,ottawa,Home,11.0,319.0,737.0,43.3,93.0,229.0,40.6,107.0,156.0,68.6,17.4,26.5,43.9,18.5,17.3,12.7,4.4,13.7,76.2,1.029,0.331
2012,ottawa,Away,11.0,283.0,704.0,40.2,61.0,182.0,33.5,124.0,198.0,62.6,15.7,26.0,41.7,13.3,20.6,9.2,3.6,16.1,68.3,0.876,0.199
2012,ottawa,Wins,19.0,538.0,1245.0,43.2,147.0,361.0,40.7,191.0,292.0,65.4,16.6,25.7,42.4,16.9,18.1,11.4,3.8,14.6,74.4,0.997,0.329
2012,ottawa,Losses,3.0,64.0,196.0,32.7,7.0,50.0,14.0,40.0,62.0,64.5,16.0,29.7,45.7,9.7,24.7,8.3,5.0,17.0,58.3,0.692,-0.108
2012,ottawa,November,6.0,152.0,377.0,40.3,32.0,99.0,32.3,60.0,96.0,62.5,15.3,25.8,41.2,14.7,24.5,9.7,4.3,15.7,66.0,0.825,0.07
2012,ottawa,December,2.0,60.0,129.0,46.5,12.0,34.0,35.3,16.0,24.0,66.7,11.5,28.0,39.5,19.0,16.0,13.5,2.5,18.5,74.0,0.987,0.379
2012,ottawa,January,9.0,242.0,594.0,40.7,70.0,177.0,39.5,102.0,146.0,69.9,18.6,24.0,42.6,15.4,16.3,12.2,3.8,13.6,72.9,1.014,0.345
2012,ottawa,February,5.0,148.0,341.0,43.4,40.0,101.0,39.6,53.0,88.0,60.2,16.4,30.2,46.6,17.0,18.2,9.2,4.6,15.0,77.8,0.987,0.319
